ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Type,Configuration (Vertical/Chest),Product Description,Defrost Type,Number of Transparent Doors,Number of Solid Doors,Number of Doors,Number of Drawers,Door Opening Orientation (Hinged/Sliding),Total Volume (cu. ft.),Mixed Door Cabinet: Transparent Door Volume (cu. ft.),Mixed Door Cabinet: Solid Door Volume (cu. ft.),Total Display Area (sq. ft.),Height (in.),Width (in.),Depth (in.),Reported Daily Energy Consumption (kWh/day),Refrigerant Type,Refrigerant with GWP,Date Available On Market,Date Certified,Markets,CB Model Identifier
2407368,Asbury Foodservice,Maxx Cold,MCFT-23FDHC,MCFT-23FDHC,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,19.04,0,19.04,0,81.8,26.8,31,4.53,R-290,R-290 (GWP:3 | Lower GWP),01/02/2023,01/25/2023,"United States, Canada",ES_1096444_MCFT-23FDHC_012520230752396_5105782
2406785,Asbury Foodservice,Maxx Cold,MCFT-49FDHC,MCFT-49FDHC,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,42.52,0,42.52,0,81.75,54,31,9.08,R-290,R-290 (GWP:3 | Lower GWP),01/15/2019,01/12/2023,"United States, Canada",ES_1096444_MCFT-49FDHC_011220230600449_6665491
2407371,Asbury Foodservice,Maxx Cold,MCFT-72FDHC,MCFT-72FDHC,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,3,3,0,Hinged,66.11,0,66.11,0,81.8,81,31,13.26,R-290,R-290 (GWP:3 | Lower GWP),01/15/2019,01/25/2023,"United States, Canada",ES_1096444_MCFT-72FDHC_012520230445957_4609690
2406644,Asbury Foodservice,Maxx Cold,MCR-23FDHC,MCR-23FDHC,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,18.89,0,18.89,0,82.38,26.75,31,1.4,R-290,R-290 (GWP:3 | Lower GWP),01/15/2019,01/10/2023,"United States, Canada",ES_1096444_MCR-23FDHC_011020230706609_7868947
2407361,Asbury Foodservice,Maxx Cold,MCR-49FDHC,MCR-49FDHC,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,42.7,0,42.7,0,82.38,54,31,2.59,R-290,R-290 (GWP:3 | Lower GWP),06/01/2020,01/25/2023,"United States, Canada",ES_1096444_MCR-49FDHC_01252023040820_2564327
2406712,Asbury Foodservice,Maxx Cold,MCR-72FDHC,MCR-72FDHC,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,3,3,0,Hinged,66.52,0,66.52,0,82.38,81,31,3.36,R-290,R-290 (GWP:3 | Lower GWP),01/15/2019,01/10/2023,"United States, Canada",ES_1096444_MCR-72FDHC_011020230806940_4858459
2406714,Asbury Foodservice,Maxx Cold,MCRT-23FDHC,MCRT-23FDHC,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,19.04,0,19.04,0,81.75,26.75,31,1.4,R-290,R-290 (GWP:3 | Lower GWP),01/15/2019,01/10/2023,"United States, Canada",ES_1096444_MCRT-23FDHC_011020230933747_9394163
2406716,Asbury Foodservice,Maxx Cold,MCRT-49FDHC,MCRT-49FDHC,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,42.85,0,42.85,0,81.75,54,31,2.59,R-290,R-290 (GWP:3 | Lower GWP),01/15/2019,01/10/2023,"United States, Canada",ES_1096444_MCRT-49FDHC_011020231010646_9504625
2402836,Asbury Foodservice,MAXXCOLD,MXCR-23FDHC,MXCR-23FDHC,,,Vertical Solid Door Refrigerator,Vertical,Bottle Cooler,Automatic,0,1,1,0,Hinged,18.3,0,18.3,0,82.68,26.77,32.68,1.3,R-290,R-290 (GWP:3 | Lower GWP),10/03/2022,10/11/2022,"United States, Canada",ES_1096444_MXCR-23FDHC_101120220846631_8069659
2404630,Asbury Foodservice,MAXXCOLD,MXCR27UHC,MXCR27UHC,,,Vertical Solid Door Refrigerator,Vertical,Other,Automatic,0,1,1,0,Hinged,5.4,0,5.4,0,35.55,27.76,29.92,0.9,R-600a,R-600a (GWP:3 | Lower GWP),11/09/2022,11/17/2022,"United States, Canada",ES_1096444_MXCR27UHC_111720220308866_9738955
2404631,Asbury Foodservice,MAXXCOLD,MXCR48UHC,MXCR48UHC,,,Vertical Solid Door Refrigerator,Vertical,Other,Automatic,0,2,2,0,Hinged,10.1,0,10.1,0,35.55,48.19,29.92,1.05,R-600a,R-600a (GWP:3 | Lower GWP),11/09/2022,11/17/2022,"United States, Canada",ES_1096444_MXCR48UHC_111720220308438_9359966
2402837,Asbury Foodservice,MAXXCOLD,MXCR-49FDHC,MXCR-49FDHC,,,Vertical Solid Door Refrigerator,Vertical,Bottle Cooler,Automatic,0,2,2,0,Hinged,42.5,0,42.5,0,82.68,53.94,32.68,1.95,R-290,R-290 (GWP:3 | Lower GWP),10/03/2022,10/11/2022,"United States, Canada",ES_1096444_MXCR-49FDHC_101120220847410_6871310
2404632,Asbury Foodservice,MAXXCOLD,MXCR60UHC,MXCR60UHC,,,Vertical Solid Door Refrigerator,Vertical,Other,Automatic,0,2,2,0,Hinged,13.2,0,13.2,0,35.55,61.22,29.92,1.1,R-600a,R-600a (GWP:3 | Lower GWP),11/09/2022,11/17/2022,"United States, Canada",ES_1096444_MXCR60UHC_111720220309311_4474167
2402838,Asbury Foodservice,MAXXCOLD,MXM1-23RBHC,MXM1-23RBHC,,,Vertical Transparent Door Refrigerator,Vertical,Bottle Cooler,Automatic,1,0,1,0,Hinged,18.89,18.9,0,0,79.49,26.77,31.89,1.95,R-290,R-290 (GWP:3 | Lower GWP),10/03/2022,10/11/2022,"United States, Canada",ES_1096444_MXM1-23RBHC_101120220847665_6302002
2402839,Asbury Foodservice,MAXXCOLD,MXM1-23RHC,MXM1-23RHC,,,Vertical Transparent Door Refrigerator,Vertical,Bottle Cooler,Automatic,1,0,1,0,Hinged,18.89,18.9,0,0,79.49,26.77,31.89,1.95,R-290,R-290 (GWP:3 | Lower GWP),10/03/2022,10/11/2022,"United States, Canada",ES_1096444_MXM1-23RHC_101120220847418_3644678
2402841,Asbury Foodservice,MAXXCOLD,MXM2-48RBHC,MXM2-48RBHC,,,Vertical Transparent Door Refrigerator,Vertical,Bottle Cooler,Automatic,2,0,2,0,Hinged,43.4,43.4,0,0,79.49,53.94,31.89,3.45,R-290,R-290 (GWP:3 | Lower GWP),10/03/2022,10/11/2022,"United States, Canada",ES_1096444_MXM2-48RBHC_101120220847203_9091505
2402840,Asbury Foodservice,MAXXCOLD,MXM2-48RHC,MXM2-48RHC,,,Vertical Transparent Door Refrigerator,Vertical,Bottle Cooler,Automatic,2,0,2,0,Hinged,43.4,43.4,0,0,79.49,53.94,31.89,3.45,R-290,R-290 (GWP:3 | Lower GWP),10/03/2022,10/11/2022,"United States, Canada",ES_1096444_MXM2-48RHC_101120220847282_4466509
2405063,Beverage-Air Corp.,Beverage-Air,Back Bar Cooler,BB58HC****G*******,,,Vertical Transparent Door Refrigerator,Vertical,Back Bar Cooler,Automatic,2,0,2,0,Hinged,21.86,21.86,0,0,37.25,59,27.25,1.99,R-290,R-290 (GWP:3 | Lower GWP),03/31/2017,11/29/2022,"United States, Canada",ES_42829_BB58HC****G*******_110720222019464_6270821
2405067,Beverage-Air Corp.,Beverage-Air,Back Bar Cooler,BB68HC****G*******,,,Vertical Transparent Door Refrigerator,Vertical,Back Bar Cooler,Automatic,2,0,2,0,Hinged,25.93,25.93,0,0,38.75,69,27.25,2.03,R-290,R-290 (GWP:3 | Lower GWP),01/30/2017,11/29/2022,"United States, Canada",ES_42829_BB68HC****G*******_110720222019858_3865102
2405062,Beverage-Air Corp.,Beverage-Air,Back Bar Cooler,BB94HC***********,,,Vertical Solid Door Refrigerator,Vertical,Back Bar Cooler,Automatic,0,3,3,0,Hinged,32.87,0,32.87,0,38.75,95,27.25,1.92,R-290,R-290 (GWP:3 | Lower GWP),03/31/2017,11/29/2022,"United States, Canada",ES_42829_BB94HC***********_110720222019122_5815985
2405069,Beverage-Air Corp.,Beverage-Air,Back Bar Cooler,BB94HC****G*******,,,Vertical Transparent Door Refrigerator,Vertical,Back Bar Cooler,Automatic,3,0,3,0,Hinged,32.87,32.87,0,0,38.75,95,27.25,2.58,R-290,R-290 (GWP:3 | Lower GWP),03/15/2017,11/29/2022,"United States, Canada",ES_42829_BB94HC****G*******_110720222019771_1854053
2404003,Beverage-Air Corp.,Beverage-Air,Merchandiser,CT96HC**********,,,Vertical Transparent Door Refrigerator,Vertical,Merchandiser,Automatic,1,0,1,0,Hinged,5.96,5.96,0,0,37.25,21.38,25.5,0.96,R-600a,R-600a (GWP:3 | Lower GWP),03/31/2017,11/03/2022,"United States, Canada",ES_42829_CT96HC**********_10202022120412_6159197
2405064,Beverage-Air Corp.,Beverage-Air,Direct Draw Beer Dispenser,DD58HC****G*******,,,Vertical Transparent Door Refrigerator,Vertical,Beer Dispensing or Direct Draw Unit,Automatic,2,0,2,0,Hinged,21.86,21.86,0,0,37.25,59,27.25,1.99,R-290,R-290 (GWP:3 | Lower GWP),03/15/2017,11/29/2022,"United States, Canada",ES_42829_DD58HC****G*******_110720222019140_6820204
2405068,Beverage-Air Corp.,Beverage-Air,Direct Draw Beer Dispenser,DD68HC****G*******,,,Vertical Transparent Door Refrigerator,Vertical,Beer Dispensing or Direct Draw Unit,Automatic,2,0,2,0,Hinged,25.93,25.93,0,0,38.75,69,27.25,2.03,R-290,R-290 (GWP:3 | Lower GWP),01/30/2017,11/29/2022,"United States, Canada",ES_42829_DD68HC****G*******_110720222019198_2517278
2405061,Beverage-Air Corp.,Beverage-Air,Direct Draw Beer Dispenser,DD94HC***********,,,Vertical Solid Door Refrigerator,Vertical,Beer Dispensing or Direct Draw Unit,Automatic,0,3,3,0,Hinged,32.87,0,32.87,0,38.75,95,27.25,1.92,R-290,R-290 (GWP:3 | Lower GWP),03/31/2017,11/29/2022,"United States, Canada",ES_42829_DD94HC***********_110720222019926_9943723
2405070,Beverage-Air Corp.,Beverage-Air,Direct Draw Beer Dispenser,DD94HC****G*******,,,Vertical Transparent Door Refrigerator,Vertical,Beer Dispensing or Direct Draw Unit,Automatic,3,0,3,0,Hinged,32.87,32.87,0,0,38.75,95,27.25,2.58,R-290,R-290 (GWP:3 | Lower GWP),03/15/2017,11/29/2022,"United States, Canada",ES_42829_DD94HC****G*******_110720222019596_4316551
2404005,Beverage-Air Corp.,Beverage-Air,Vista Series,FB19HC-1*S*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,17.92,0,17.92,0,78,27.25,24,4.36,R-290,R-290 (GWP:3 | Lower GWP),08/30/2020,11/03/2022,"United States, Canada",ES_42829_FB19HC-1*S*********_102020221204653_3308752
2409724,Beverage-Air Corp.,Beverage-Air,FB23HC-1G*********,FB23HC-1G*********,,,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,23.23,23.23,0,0,78,27.25,32.5,7.69,R-290,R-290 (GWP:3 | Lower GWP),04/05/2021,03/06/2023,"United States, Canada",ES_42829_FB23HC-1G*********_030220232224832_8681851
2409727,Beverage-Air Corp.,Beverage-Air,FB23HC-1G-18******,FB23HC-1G-18******,,,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,23.23,23.23,0,0,78,27.25,32.5,7.69,R-290,R-290 (GWP:3 | Lower GWP),04/05/2021,03/06/2023,"United States, Canada",ES_42829_FB23HC-1G-18******_030220232224727_8590788
2409726,Beverage-Air Corp.,Beverage-Air,FB23HC-1G-18-PETCO,FB23HC-1G-18-PETCO,,,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,23.23,23.23,0,0,78,27.25,32.5,7.69,R-290,R-290 (GWP:3 | Lower GWP),04/05/2021,03/06/2023,"United States, Canada",ES_42829_FB23HC-1G-18-PETCO_030220232224799_2261271
2409725,Beverage-Air Corp.,Beverage-Air,FB23HC-1G-PETCO,FB23HC-1G-PETCO,,,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,23.23,23.23,0,0,78,27.25,32.5,7.69,R-290,R-290 (GWP:3 | Lower GWP),04/05/2021,03/06/2023,"United States, Canada",ES_42829_FB23HC-1G-PETCO_030220232224956_4404651
2404007,Beverage-Air Corp.,Beverage-Air,Vista Series,FB35HC-1*S*********,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,34.08,0,34.08,0,78,39.5,30,6.32,R-290,R-290 (GWP:3 | Lower GWP),08/30/2020,11/03/2022,"United States, Canada",ES_42829_FB35HC-1*S*********_102020221204413_1363303
2404004,Beverage-Air Corp.,Beverage-Air,Horizon Series,HBF19HC-1*S*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,17.92,0,17.92,0,78,27.25,24,4.36,R-290,R-290 (GWP:3 | Lower GWP),08/30/2020,11/03/2022,"United States, Canada",ES_42829_HBF19HC-1*S*********_102020221204490_6008489
2404006,Beverage-Air Corp.,Beverage-Air,Horizon Series,HBF35HC-1*S*********,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,34.08,0,34.08,0,78,39.5,30,6.32,R-290,R-290 (GWP:3 | Lower GWP),08/30/2020,11/03/2022,"United States, Canada",ES_42829_HBF35HC-1*S*********_10202022120488_7015218
2405077,Beverage-Air Corp.,Beverage-Air,Horizon Series,HBR12****G*******,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,12.06,12.06,0,0,62,24,24,1.47,R-290,R-290 (GWP:3 | Lower GWP),11/07/2017,11/29/2022,"United States, Canada",ES_42829_HBR12****G*******_110720222019476_3239959
2405066,Beverage-Air Corp.,Beverage-Air,Horizon Series,HBR12HC****S*******,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,12.06,0,12.06,0,62,24,24,0.82,R-290,R-290 (GWP:3 | Lower GWP),11/07/2017,11/29/2022,"United States, Canada",ES_42829_HBR12HC****S*******_110720222019680_6819567
2404045,Beverage-Air Corp.,Beverage-Air,Horizon Series,HBR19HC-1**G*******,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,17.95,17.95,0,0,78,27.25,24,1.76,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_HBR19HC-1**G*******_102020221205514_2074217
2404067,Beverage-Air Corp.,Beverage-Air,Horizon Series,HBR19HC-1**S*******,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,17.94,0,17.94,0,78,27.25,24,1.16,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_HBR19HC-1**S*******_102020221204589_6837228
2405083,Beverage-Air Corp.,Beverage-Air,Horizon Series,HBR23HC****G*******,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,23.1,23.1,0,0,78,27.25,30,2.04,R-290,R-290 (GWP:3 | Lower GWP),09/15/2016,11/29/2022,"United States, Canada",ES_42829_HBR23HC****G*******_110720222019721_9172057
2405106,Beverage-Air Corp.,Beverage-Air,Undercounter Freezer,UCF24HC*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,4.53,0,4.53,0,35.5,24,25.25,1.79,R-290,R-290 (GWP:3 | Lower GWP),06/25/2018,11/29/2022,"United States, Canada",ES_42829_UCF24HC*********_110720222019340_2897181
2405112,Beverage-Air Corp.,Beverage-Air,Undercounter Freezer,UCF27AHC*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,5.87,0,5.87,0,34.5,27,27.25,2.01,R-290,R-290 (GWP:3 | Lower GWP),06/25/2018,11/29/2022,"United States, Canada",ES_42829_UCF27AHC*********_110720222019102_5871234
2405111,Beverage-Air Corp.,Beverage-Air,Undercounter Freezer,UCF27HC*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,5.24,0,5.24,0,34.5,27,25.25,1.89,R-290,R-290 (GWP:3 | Lower GWP),06/25/2018,11/29/2022,"United States, Canada",ES_42829_UCF27HC*********_110720222019896_5949549
2405121,Beverage-Air Corp.,Beverage-Air,Undercounter Freezer,UCF32AHC*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,7.22,0,7.22,0,34.5,32,27.25,2.17,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,11/29/2022,"United States, Canada",ES_42829_UCF32AHC*********_110720222019951_9969836
2405130,Beverage-Air Corp.,Beverage-Air,Undercounter Freezer,UCF32AHC-25*********,,,Vertical Transparent Door Freezer,Vertical,Under-counter Unit,Automatic,1,0,1,0,Hinged,7.22,7.22,0,0,34.5,32,27.25,3.38,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,11/29/2022,"United States, Canada",ES_42829_UCF32AHC-25*********_110720222019159_4511654
2404062,Beverage-Air Corp.,Beverage-Air,Undercounter Freezer,UCF*36AHC*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,8.69,0,8.69,0,34.5,36,27.13,2.09,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_UCF*36AHC*********_102020221204177_5585751
2404060,Beverage-Air Corp.,Beverage-Air,Undercounter Freezer,UCF*48AHC*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,11.04,0,11.04,0,34.5,48,27.13,3.12,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_UCF*48AHC*********_102020221204503_4307781
2404056,Beverage-Air Corp.,Beverage-Air,Undercounter Freezer,UCF*60AHC*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,14.24,0,14.24,0,34.5,60,27.13,3.56,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_UCF*60AHC*********_102020221205432_6271948
2404034,Beverage-Air Corp.,Beverage-Air,Undercounter Freezer,UCF*67AHC*********,,,Vertical Solid Door Freezer,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,19.08,0,19.08,0,34.5,67,30,4.13,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_UCF*67AHC*********_102020221205911_7647381
2405115,Beverage-Air Corp.,Beverage-Air,Undercounter Refrigerator,UCR20HC*********,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,2.25,0,2.25,0,31.13,20,19.5,0.67,R-290,R-290 (GWP:3 | Lower GWP),06/25/2018,11/29/2022,"United States, Canada",ES_42829_UCR20HC*********_110720222019589_8170733
2401005,Beverage-Air Corp.,Beverage-Air,UCR24AHC*********,UCR24AHC*********,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,5.2,0,5.2,0,34.5,24,27.25,0.79,R-290,R-290 (GWP:3 | Lower GWP),08/12/2019,08/31/2022,"United States, Canada",ES_42829_UCR24AHC*********_082320221840545_1371144
2401004,Beverage-Air Corp.,Beverage-Air,UCR24HC**********,UCR24HC**********,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,4.5,0,4.5,0,34.5,24,25.25,0.68,R-290,R-290 (GWP:3 | Lower GWP),08/12/2019,08/31/2022,"United States, Canada",ES_42829_UCR24HC**********_082320221840563_5392224
2401008,Beverage-Air Corp.,Beverage-Air,UCR27AHC**********,UCR27AHC**********,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,6.1,0,6.1,0,34.5,27,27.25,0.71,R-290,R-290 (GWP:3 | Lower GWP),08/13/2019,08/31/2022,"United States, Canada",ES_42829_UCR27AHC**********_082320221840689_8680317
2401006,Beverage-Air Corp.,Beverage-Air,UCR27HC**********,UCR27HC**********,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,5.3,0,5.3,0,34.5,27,25.25,0.68,R-290,R-290 (GWP:3 | Lower GWP),08/13/2019,08/31/2022,"United States, Canada",ES_42829_UCR27HC**********_08232022184086_9501374
2405119,Beverage-Air Corp.,Beverage-Air,Undercounter Refrigerator,UCR32AHC*********,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,7.22,0,7.22,0,34.5,32,27.25,0.79,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,11/29/2022,"United States, Canada",ES_42829_UCR32AHC*********_110720222019923_9977674
2405107,Beverage-Air Corp.,Beverage-Air,Undercounter Refrigerator,UCR32AHC-25*********,,,Vertical Transparent Door Refrigerator,Vertical,Under-counter Unit,Automatic,1,0,1,0,Hinged,7.22,7.22,0,0,34.5,32,27.25,1.06,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,11/29/2022,"United States, Canada",ES_42829_UCR32AHC-25*********_110720222019553_2844127
2401010,Beverage-Air Corp.,Beverage-Air,UCR34HC**********,UCR34HC**********,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,6,0,6,0,25.13,34,19.88,0.76,R-290,R-290 (GWP:3 | Lower GWP),07/01/2019,08/31/2022,"United States, Canada",ES_42829_UCR34HC**********_082320221910405_6376500
2404031,Beverage-Air Corp.,Beverage-Air,Undercounter Refrigerator,UCR36AHC*********,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,8.24,0,8.24,0,34.5,36,27.25,0.75,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_UCR36AHC*********_102020221205619_9511096
2404026,Beverage-Air Corp.,Beverage-Air,Undercounter Refrigerator,UCR*41AHC*********,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,7.94,0,7.94,0,34.5,41,30,0.79,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_UCR*41AHC*********_102020221204462_9447261
2404024,Beverage-Air Corp.,Beverage-Air,Undercounter Refrigerator,UCR*46AHC*********,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,10.8,0,10.8,0,34.5,46,30,0.81,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_UCR*46AHC*********_102020221204591_2322558
2404020,Beverage-Air Corp.,Beverage-Air,Undercounter Refrigerator,UCR*48AHC*********,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,11.82,0,11.82,0,34.5,48,27.13,0.91,R-290,R-290 (GWP:3 | Lower GWP),08/31/2020,11/03/2022,"United States, Canada",ES_42829_UCR*48AHC*********_102020221205893_5937920
2404113,Beverage-Air Corp.,Victory,Reach In-Freezer,FS-3D-S1-HD-HC,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,6,6,0,Hinged,64.61,0,64.61,0,78.25,77.75,33.13,10.73,R-290,R-290 (GWP:3 | Lower GWP),01/01/2020,11/03/2022,"United States, Canada",ES_42829_FS-3D-S1-HD-HC_102020221204576_9276309
2404136,Beverage-Air Corp.,Victory,Reach-In Freezer,FSA-2D*EW****HC,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,48.26,0,48.26,0,78.25,58.38,33.13,8.84,R-290,R-290 (GWP:3 | Lower GWP),08/15/2019,11/03/2022,"United States, Canada",ES_42829_FSA-2D*EW****HC_102020221205239_6494746
2404115,Beverage-Air Corp.,Victory,Reach-In Freezer,FSA-2D*S1**G*HC,,,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,44.6,44.6,0,0,78.25,52.13,33.13,10.13,R-290,R-290 (GWP:3 | Lower GWP),08/15/2019,11/03/2022,"United States, Canada",ES_42829_FSA-2D*S1**G*HC_102020221204745_9321276
2404110,Beverage-Air Corp.,Victory,Reach-In Freezer,FSA-3D*EW****HC,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,3,3,0,Hinged,73.17,0,73.17,0,78.25,85.5,33.13,12.59,R-290,R-290 (GWP:3 | Lower GWP),08/15/2019,11/03/2022,"United States, Canada",ES_42829_FSA-3D*EW****HC_102020221205142_6360631
2404076,Beverage-Air Corp.,Victory,Roll-In Refrigerator,RIS-2D-S1-HC,,,Vertical Solid Door Refrigerator,Vertical,Roll-in,Automatic,0,2,2,0,Hinged,72.15,0,72.15,0,84.25,68.88,36.63,3.23,R-290,R-290 (GWP:3 | Lower GWP),08/15/2019,11/03/2022,"United States, Canada",ES_42829_RIS-2D-S1-HC_102020221205735_5889837
2404077,Beverage-Air Corp.,Victory,Roll-In Refrigerator,RIS**2D*S1*HC,,,Vertical Solid Door Refrigerator,Vertical,Roll-in,Automatic,0,2,2,0,Hinged,72.15,0,72.15,0,84.25,68.88,36.63,3.23,R-290,R-290 (GWP:3 | Lower GWP),08/15/2019,11/03/2022,"United States, Canada",ES_42829_RIS**2D*S1*HC_102020221205447_5676411
2404079,Beverage-Air Corp.,Victory,Reach-In Refrigerator,RS-2D-S1-EW-HC,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,48.6,0,48.6,0,78.25,58.38,33.13,2.38,R-290,R-290 (GWP:3 | Lower GWP),08/15/2019,11/03/2022,"United States, Canada",ES_42829_RS-2D-S1-EW-HC_102020221205246_4517376
2404078,Beverage-Air Corp.,Victory,Reach-In Refrigerator,RS**2D*S1*EW****HC,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,48.6,0,48.6,0,78.25,58.38,33.13,2.38,R-290,R-290 (GWP:3 | Lower GWP),08/15/2019,11/03/2022,"United States, Canada",ES_42829_RS**2D*S1*EW****HC_102020221204798_4350369
2404083,Beverage-Air Corp.,Victory,Reach-In Refrigerator,RS**3D*S1**G**HC,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,0,6,6,0,Hinged,67.73,67.73,0,0,78.25,77.75,33.13,5.89,R-290,R-290 (GWP:3 | Lower GWP),01/01/2020,11/03/2022,"United States, Canada",ES_42829_RS**3D*S1**G**HC_102020221205144_9387901
2404082,Beverage-Air Corp.,Victory,Reach-In Refrigerator,RS**3D*S1****HC******,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,6,6,0,Hinged,67.73,0,67.73,0,78.25,77.75,33.13,3.3,R-290,R-290 (GWP:3 | Lower GWP),01/01/2020,11/03/2022,"United States, Canada",ES_42829_RS**3D*S1****HC******_102020221204856_2435857
2404081,Beverage-Air Corp.,Victory,Reach-In Refrigerator,RS-3D-S1-HD-HC,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,6,6,0,Hinged,67.73,0,67.73,0,78.25,77.75,33.13,3.3,R-290,R-290 (GWP:3 | Lower GWP),01/01/2020,11/03/2022,"United States, Canada",ES_42829_RS-3D-S1-HD-HC_10202022120442_1642935
